Queue_Length,Buffer_Utilization,Packet_Drop_Rate,PDR,Response_Time,Bandwidth_Util,Traffic_Intensity,Hop_Count,Route_Discovery_Freq,Forwarding_Consistency,CPU_Utilization,Collision_Rate,Route_Stability,Packet_Arrival_Rate,Packet_Departure_Rate,Trust_Value,Broadcast_Rate,Duplicate_Ratio,Propagation_Delay,Malformed_Packets,Protocol_Errors,Class
17.128811843412564,42.98597842647708,17.15538950538522,87.01404960587072,80.56668629217697,84.60344497886395,0.9822551766107642,7,6.561469268434344,49.70140466579021,93.08574958525149,8.705330487867545,57.919086335471526,117.75157500774566,55.44530740907501,0.406135407907776,19.071618931325336,14.311373452352997,25.568064969523462,4,0,Malicious
21.475126215670304,35.460765887356615,19.75044995893534,64.28450800006435,42.63397022058734,60.77484746381694,0.45624057557145026,4,6.93662311234689,88.47426250252313,38.309817370378425,1.7543197991052846,60.97737773121973,77.9154831822424,56.914716844378276,0.62621196038224,7.947593995109658,1.888290999597736,35.55326942861396,0,0,Non-Malicious
11.857794688196334,75.21122524844327,4.447905847223511,43.37193794334031,31.244490702956956,69.57264869129898,0.6367797261165253,6,0.6519159691634826,51.79536200725771,83.75469649560091,10.04786457143963,44.437439255527615,88.78251327930943,94.60783507995332,0.6417508323841905,28.154706364594954,0.22681409915563155,34.28304637943433,5,3,Malicious
7.7170169032390525,59.63343102500918,7.721781762311253,73.15830212595098,41.97838393309333,65.26720108939995,0.9529688434369376,3,3.556743389263525,67.7309043026991,42.839769210388575,4.919215397964637,74.07801922297404,84.72115667834949,36.60438790915719,0.7881116198805244,3.8590485850255836,2.5162978780127623,19.716377921738086,5,1,Non-Malicious
23.855461986226544,73.00183422714628,10.748129616504647,73.99560691630312,83.05190305457337,63.19070599269216,0.6748692480735282,4,14.811235746186643,100.0,47.60677590598145,6.373548478075456,89.67397575895855,76.26630280242688,77.52970549857886,0.8920588984815352,7.52706197087457,4.8160750917944455,12.103415538495286,3,1,Non-Malicious
13.177799088788595,65.49188439198845,2.320869155106681,94.32502057194263,50.82224773700982,40.16379380092211,0.250911435177669,3,5.230189335543456,74.74989113736927,30.995455554148602,1.831508854528598,86.42577296832228,48.12838689492985,51.18634867485644,0.38386908634205036,10.022482263896809,9.802379541493835,4.355686739458402,0,0,Smooth
9.329154681117044,48.14868899889424,1.7445693066109527,78.1681557137913,31.946021447055795,54.31223018560876,0.7317975655677019,5,3.809626655949795,55.25350056410909,10.167193297064571,13.85609590456638,71.7379750479012,78.18824781447393,36.293676309916044,0.7637714470140315,20.918162833441105,0.04372690485264569,28.818861776329204,2,2,Non-Malicious
20.860373861634177,39.14691298090943,4.557033068469218,93.47233318309577,35.13616306104691,73.8947232693766,0.6238955865208362,3,6.35852607597964,90.91221198159346,55.42030657654599,1.95557098318531,56.157978251197626,21.977883307799456,41.726398677510105,0.9229709334768201,6.251176144150804,1.2145952609297987,4.741753563999442,0,0,Smooth
12.269224143671323,48.679117581267846,5.625180097763829,99.45235253793135,31.1940838077059,73.97032519916289,0.6980608098215183,3,4.1697057364679875,100.0,11.49535955102337,6.039491358321568,71.03611423048787,55.45660846486231,46.61751195209224,0.8762862896582929,7.126547526481457,0.0,62.92796391063894,5,3,Non-Malicious
15.471283032315922,51.31819367321668,6.670791743688064,88.77104631386806,17.813487625716274,62.19249003786425,0.3597340632582968,4,8.96636462649646,73.87330545236657,23.53425425609422,3.0369548647507565,93.51490613882582,57.67188691297466,21.91637431203072,0.8115912442382643,3.7488735818198418,0.5617982778683834,10.064424975487375,1,0,Smooth
6.909645167391538,56.898188669404675,1.1230887632261382,76.94906632177425,113.47280015738724,88.61624600174737,0.573805204602321,5,2.592071729006523,100.0,72.38069978900916,13.542067705658539,37.03938435980097,96.46519170606506,52.86989057029795,0.7151983642830662,27.975060709755255,4.09308208454688,24.816135993968622,1,2,Non-Malicious
11.117204634227761,46.318070824772,7.135360996952752,81.35631015200806,66.82924051566059,83.57191862490903,0.5433164139176808,3,6.518854747346395,67.24625169264984,55.90329096188624,1.1006155134504667,83.2067132646001,75.0817075407451,34.53884801784709,0.7790301352922162,14.533855690381031,4.807832726463908,11.948041922246338,2,2,Smooth
11.922007974768157,77.30986098414354,12.863043524253767,51.82562803564898,52.3722206006048,66.76398562393052,0.6151069563044136,6,11.052164104915072,40.45367897260116,68.93547482435164,11.998636244371323,63.27734067008242,76.7790473443735,70.05387771212648,0.29014160005872974,20.78437590564274,4.073085108311147,6.2519919161161,7,1,Malicious
18.68228194486987,59.30927458911399,0.3499594346739751,83.33450255043134,33.66714666497854,76.02141372391911,0.23796892284926768,4,2.637552303698098,91.75848688821972,47.04709553326723,10.911841179395093,68.50121845638922,43.77407002285079,95.25384980051848,0.8357480361109036,6.119949079343833,0.6372543331075724,7.553554282775028,1,1,Smooth
33.97356961597233,73.7318913114172,6.090153048461186,70.51841864410365,56.72572237930288,91.96603385433677,0.5616385598185444,5,26.326896134507134,71.8189436387189,90.62222252587817,14.75898189612269,52.634949401704944,55.969140474433665,72.50355304593259,0.453374432677371,19.732225468426584,5.648937639774276,12.754155576771154,5,10,Malicious
17.94214547678939,45.80230868390779,10.29516661139332,82.79703783146519,44.90971463595448,75.37759364518779,0.9078401744368505,3,9.626650681667083,70.42935292941844,79.71116952663408,1.4542086789772186,88.9277597862755,52.496354726733735,75.56003947366263,0.87144356280904,3.1174808786107135,7.34425204193189,14.863164871912456,1,2,Non-Malicious
20.20565494731487,23.42708690780574,19.416025158857806,96.26416702157339,98.169936382533,92.4991689403155,0.7651687787594375,5,8.914592808344375,52.575414759813796,51.8118881080487,2.398455792986008,43.73138229868486,43.557951569828184,54.31068135984098,0.747850762927855,46.00228440096664,3.349137223025334,20.887365770627902,3,2,Non-Malicious
10.84247280539954,60.35543895319229,12.665903860396789,66.0949846090674,87.96240898563119,69.97622282401984,0.7366532990323944,4,33.7097550969747,56.841632017254234,79.1918820278184,7.35703534674891,42.84817936952977,65.93599535549697,58.81041576236816,0.556626958484872,3.687731071860527,4.800971866489009,6.362481199791485,2,1,Malicious
22.75900769707935,64.5759062997161,10.508482028610269,70.51583300510845,28.259107979456868,75.64627435658578,0.3777290336145196,6,7.536144716923637,82.5270329192867,73.20131863586354,7.795693926645346,53.56343927439077,77.733769108462,32.160005166617694,0.6510438254911506,14.364208613564113,6.302575642336979,6.367358737410875,3,0,Non-Malicious
3.7995731663485603,0.0,4.785784926552988,99.81390173064631,25.86760232813939,61.44942533235451,0.4638779543338593,2,6.51612978870148,74.55504572860634,39.304410410952826,2.6823048613246043,79.51664650333451,44.27141674636142,6.586886482138093,0.8299703974383157,3.152744602956865,6.700647794388084,16.755134749663007,2,2,Smooth
16.972165709547948,34.91767678634583,10.387438817461797,96.27033340925112,23.82286537872189,31.807880731518487,0.41618826678036247,5,7.634544411228046,92.03005726504736,48.334332944782716,0.9170456172032992,75.53854042131198,54.00139395702117,74.77287077139438,0.9015570468716692,5.628228523569137,0.43000829056602485,3.873885962329912,2,4,Smooth
19.455430551072673,99.67936581265387,6.527752961372728,51.59581072394574,66.19819793200055,77.19291542542652,0.6120845032408724,6,39.86567520220696,55.12984122480389,63.19430306353076,19.66805031810894,6.264770403228236,78.22191166921746,73.21475601366268,0.6181496667852329,48.044125563180714,3.9094757313766926,10.899528371577153,4,3,Malicious
16.926548266762268,36.15811910662109,4.524867258342649,88.84121938901313,28.83572490030576,46.4058466881983,0.5129657432162837,2,8.824196308713587,75.88986460027142,64.86033446364921,3.6226995317808566,45.03023773164033,43.54546020063414,43.800080592323106,0.7380596857469869,12.528732360952633,2.0480352979854235,10.873822376067416,1,2,Smooth
28.074411379427307,60.19142611708762,5.051487281043662,85.67224846768636,51.69047336383884,38.43085378795954,0.831122348906243,3,11.936562027464266,88.86779785299265,87.84351313472273,1.075794542009443,74.79106867597788,71.13495331666418,73.42276592179665,0.9701933813635258,8.829984923566968,3.705908377033074,16.591079820132332,4,3,Non-Malicious
0.1125866986745061,50.95173938792687,1.9012437635485242,73.18185992823211,59.84413270557112,36.30674290632963,0.33131353923676626,3,1.1288398002305327,65.24666926089971,85.62689777889761,4.124408864210951,31.24972691909155,69.23178654973323,50.62288092891614,0.9834015641738485,14.961795356063057,3.754386869932875,9.563310349404233,0,2,Smooth
21.053315764534354,41.81917386382477,9.252373588405872,82.15639660102927,23.341994985111022,21.308730159052892,0.5689347214480363,3,4.1922282161150095,98.2902789592239,48.14259148849024,2.74559837763912,82.620126883961,0.0,66.92360311527713,0.9932190506968932,3.902266932490731,0.7824499288758802,11.553403989205592,2,0,Smooth
12.629737558966504,60.96958073256484,2.8318934295750933,77.06896258338743,56.106582897442514,56.46403911918772,0.5199233390476234,3,3.441750258479184,72.00534375047486,45.506752756948885,16.028207192533507,62.36238527624486,44.48333693869327,43.12698277404557,1.0,4.816376262899224,1.8351889237191052,4.720323953431634,2,1,Smooth
4.455387721824665,31.709114802395817,3.8854362713516175,95.35315947660803,13.574161485114825,41.62859754123397,0.3943900338907255,3,4.156870493167618,92.96607388071082,59.93033709470045,7.125680018754414,96.61679232229599,54.54859018476136,18.932146644205726,0.901605830673884,20.332303453769974,5.034359852389626,7.4356764190995195,1,1,Smooth
24.437492478943604,63.7037500652047,4.278734458126856,89.48499249964014,37.63486866307705,58.48338979715869,0.18856174685487295,3,6.53014193035277,81.81782257643358,37.80274642633398,6.723287129813623,56.30101526016252,49.837652165904494,30.74868004670904,0.4549105933086782,3.1361246910218283,0.848745931325038,8.214968840143808,2,2,Smooth
15.33867285238934,60.11921027685135,5.490142369502296,95.06309960254482,47.969571864910556,50.43666654485151,0.0,4,3.192792021397556,66.83801288335202,19.44095864595232,13.69655118278446,69.70224910384226,53.944741550753314,73.25164229600945,0.8601529931899502,6.2321829757236245,2.230825996360156,9.377362830735168,3,1,Smooth
23.943976455634708,70.07867217879635,11.292544386952425,100.0,70.17625938383239,91.19548099903598,0.5720940504930189,4,12.28023133831703,60.67495461090978,50.565921146188366,1.8259708511222301,36.422359494014856,58.7223971292713,89.0848891991339,0.6286342529198036,23.991295582365137,5.852651699826932,16.846402307884656,0,0,Non-Malicious
14.352358656574786,38.26203112436476,12.012902418232223,81.28326685665866,109.54874543665825,52.999214317470944,0.4001122218457621,5,17.85724888916438,55.87398312992923,0.0,5.315006883733814,44.78385830975412,66.9265775326661,75.39610113989467,0.6870747075760659,26.520566335811278,5.369811765681332,26.635366193339372,4,1,Non-Malicious
19.776532146859118,29.097703621902426,1.927927616804381,87.55791157988818,8.52003910034303,38.7493732869814,0.41268484994405386,3,10.27148482015914,74.49818721873702,23.340524336037785,2.742554107196759,68.65488388840146,9.260044946179331,53.49568796300513,0.7549356373644013,15.64053233967666,0.9422536705899043,3.568857514821964,1,0,Smooth
7.218498167087122,68.53387354135057,8.699477153603526,93.59331085590674,16.31104353866207,24.187675438908762,0.48988628819617874,3,4.982490215611977,100.0,37.24275782461183,7.556254401868059,95.42900210673649,31.998361030197835,31.689069051526907,0.7070648958021916,6.721289543210159,1.5230766651224303,17.73770742060517,0,0,Smooth
7.531137296496702,61.84429046925801,20.615123823406563,79.75902684478662,165.35274475041845,29.311071452013774,0.0,5,6.346410951667763,64.82474901089265,62.91901049971926,0.0,66.18002632228516,85.85331183663277,29.591332242857728,0.822223578344722,14.485117029283943,3.8230360858735453,7.336013364120285,2,3,Non-Malicious
43.49458235030062,53.01209604692066,6.727281403642532,78.65770327695728,64.23733340715658,78.20658976128506,0.38468843931240304,6,8.224478003002332,70.385767660968,24.56128359213752,5.6110297871175066,19.668471644514277,88.07580599721521,63.1517955867855,0.4656912401238582,6.999206439787793,7.053345786556527,45.27841096820194,2,3,Non-Malicious
4.313886023991512,87.10626876476174,27.136815785236188,69.72692657395558,178.47986271809438,68.07901160979807,0.5892724707563628,5,5.863343285307268,80.07981836319178,66.24014544598741,6.974081129820602,68.75800594528225,61.72146470759058,115.00944718019777,0.3400095006310802,10.365432311306712,1.2951330728303656,24.726430896466383,4,3,Malicious
3.55235658384835,34.510295369158136,4.676676998943336,94.10710333102931,26.375919416968916,20.709366605905274,0.6388521589592495,3,2.555819694962401,82.32125050813528,32.29180896654731,2.607130083599978,90.41979224366956,84.35501095129328,37.45170688178641,0.9260284186873845,20.001266963825653,4.4571078699506295,15.36371334649585,1,0,Smooth
21.93816443282982,60.30629421376579,8.36581630733426,89.75393257566209,16.138700705197596,23.028747692467068,0.5328833499940269,3,12.756394033895749,100.0,41.21182892048901,2.1573529044679822,61.13176027864586,49.53132617025834,35.29603494022759,1.0,7.113605576846046,0.5533463366920714,10.104462645428335,0,1,Smooth
9.681629206160983,36.00722525921459,11.578882337100938,95.05349863139631,11.280174945113986,59.649569781649255,0.500779285607602,4,9.208604615996013,65.25740204369814,10.588715703203896,4.892313726905758,39.46834313092729,64.65014245469722,43.23629990733306,0.8390447224386653,20.84606225153393,2.235157224745137,4.282713434779262,2,1,Smooth
30.332805789683388,72.54420401392902,16.070448953070784,52.866009889314064,152.6536555906667,96.54178399365854,0.6476890719780486,6,28.539981344176915,63.20510086250539,40.36422640502201,26.371616346209056,47.84789615108802,94.02638996553723,47.165325231623385,0.5285909030186264,50.36875279698967,4.188412194877307,49.95669977535931,5,2,Malicious
20.331262391978967,40.45837399351487,3.402476823917656,84.27526986206841,38.16966240622973,44.55250249623906,0.39084110391352894,3,7.917567969546466,88.01267625234416,7.519763001511976,3.5435444178865807,92.12697575532631,32.199977071920856,55.06633359724173,0.887002427019859,4.39850696202505,0.2588023768361253,7.8026714426187,2,0,Smooth
18.546372759009863,39.24678468346334,5.45584721940931,89.4717026349319,40.40767018696244,52.43104625244782,0.4517038182828418,3,7.792829957441826,84.17446644217115,6.944137348990825,7.586451834956977,100.0,57.72294171303117,16.130498648461426,0.7845859082244149,3.726149551397214,1.3781614644245075,1.6692905746684783,3,1,Smooth
7.381199286006514,22.405321648103037,3.1156628619307707,93.52099518908912,8.628386311104231,38.22983752424755,0.5534345623048237,3,2.658872573170258,100.0,70.50278396676066,2.392473313831551,60.16795833853989,78.36027220939617,57.17904730000327,0.8754573678948046,14.757170738126428,1.53503466139322,8.657100678102397,0,1,Smooth
13.798482997224824,61.660489222971826,19.655946133073623,76.9580336100058,59.21046609220836,49.357720503041435,1.0,6,12.422715248157653,77.02711744051366,93.96170343247327,12.45762452623659,22.77734807704893,51.58003729667772,52.19224922879119,0.3568179222468015,11.052043168706653,1.3709187987298415,20.035310405880058,1,1,Non-Malicious
4.017235399633603,68.80719658507931,10.908721200000027,78.08433039672002,75.42291737583135,75.85608240601188,0.4412636688834897,6,18.619598027435064,72.32119198662275,87.45331643751801,13.978546949278725,54.99423009766781,99.62672404200453,37.39675939223299,0.85441996761803,27.77219388583516,10.331293303786858,29.094221571080865,2,2,Malicious
26.53795647108484,72.557123094144,10.116836137862329,53.15368456853142,89.26906727865153,75.75076079974197,0.9413891065981488,7,56.854567703463594,89.19064986653834,65.79276355639071,10.389290672742709,80.63901588395751,123.7392589956313,84.04825960115211,0.5245624261888523,19.637063209066003,2.1411289175238117,31.873001354265014,4,1,Malicious
15.024519836982792,38.11302941499993,9.203461089180461,86.79588311133737,75.82948339064367,57.2052381174443,0.628681386979836,5,10.445997944778693,87.15917084463976,82.58753830100281,13.287219451179961,81.67038102262076,36.2498216444327,70.12495339335398,0.8753263305430238,23.937408114895973,4.432630689912191,12.416399707526686,2,0,Non-Malicious
15.934208653236535,59.438618182770504,6.296324748428286,74.47629662641886,41.505108739369966,50.89244667460566,0.6746081228618286,3,12.257981225303478,59.830922310373346,20.849858253054347,8.289067361352501,92.44105678628685,66.36442088349436,49.5778421932004,0.3505391809397544,3.693278907694875,5.297769457775949,4.771295303901126,1,2,Non-Malicious
6.707804625758602,23.630474680083353,5.589547558522221,91.57623505172118,94.50799481507961,49.137461909671494,0.5554132545288987,3,8.790596695812775,87.44885036014216,72.16001084214648,4.7135113473910115,75.2647957812534,49.93512787662044,60.820845319682896,0.7427342053188211,8.753691046071461,2.63388587237864,7.737480316941856,3,2,Smooth
12.314198818609174,56.47656937575895,2.7307753269825312,71.19189280470883,43.8641389848376,56.03080186460791,0.42389862397116856,5,5.582229281969056,72.9791382088143,55.39672607702894,11.550490416705516,53.923968643552584,41.83552322873563,60.60778643232213,0.6126293073155525,24.84984925528761,1.4562665014262244,13.336485961873795,0,0,Smooth
28.370020330711327,98.42648928611534,16.630678390777938,77.81319835695668,145.04788116862497,97.62933906625645,0.7722375736094624,4,27.27830260942873,68.7000247503912,51.03023735287234,8.54557338551098,29.877016782114296,4.939628672506114,42.62274362685904,0.49476081281747164,43.42047990186187,11.970456914675337,58.290840509883225,6,5,Malicious
18.439588827759707,57.724021334991626,0.47189648151432995,80.46958313673262,35.279507558422104,5.867918170789384,0.7563197805900798,3,12.050108058743563,77.99366528380551,53.88747562832775,9.641677889575721,86.90547599557829,59.63636436718362,48.342732870284784,0.6751669920918855,5.719303253757157,0.5523431116514068,12.676997711519062,1,0,Smooth
11.0127634898488,70.96631076063369,7.334173924461942,100.0,46.279246287661266,9.279502749842324,0.15835000261435395,4,4.837810538173581,87.44270655403484,40.276873657280895,2.5052784720850645,67.41777161219963,45.452395891141286,31.531074188327818,1.0,9.788403088406827,0.733457768561022,8.365249119773974,1,0,Smooth
14.89788177346119,88.23806966366543,25.870272634178967,87.59882769082442,97.55926584810773,67.26902867000209,0.6686448532728223,5,14.223012495571856,74.87119256033549,52.936000913082516,4.215512289805292,24.038333785617496,117.85789100245053,65.10794342193846,0.6509400970761344,11.301934699414398,3.3803059344566617,12.105423502558969,4,2,Malicious
12.676226093267676,39.157503868313455,5.0394919666256595,81.93159323725367,52.635521783364275,39.831389152632624,0.2294977419407435,4,3.755350865566745,68.05794936603581,34.660238576455605,5.039619331879841,75.77079029062459,59.60758000424271,3.193798732463098,0.6939066356172272,17.573493687673825,5.938551508329453,16.774596620642605,1,2,Smooth
11.206981332662053,76.35517717177318,2.5057377577275934,77.0067233589908,108.41984427123231,40.1608355524124,0.21461447726257799,5,8.339899793473943,71.76095258837606,51.09104904511443,4.7350960282473284,64.77441081879589,50.969808960635156,24.81092902243861,0.7651667124735737,13.248719390509157,4.302191818915313,13.519852371919548,3,4,Non-Malicious
11.404460717373272,58.731759713291275,7.847392008964472,76.63436810216729,45.01267162080385,86.68346231105285,0.728769201504985,7,4.7373369246927,80.89959867971723,73.81962568412992,25.21771721560004,29.874507621563815,67.71906773938268,76.06082246430245,0.29525900106453157,21.50834326067271,5.647153201337593,26.373373358555043,2,5,Malicious
8.192593258966115,34.61313484387475,9.003650286095645,75.59237829903651,50.96018287348133,69.0544895201141,0.4679623268788596,4,6.619605329320509,71.86619498732395,75.20672317850216,5.007125928645648,38.55192801298881,63.655564297889356,97.17612263481426,0.5643803886388548,25.927664489128304,3.3101733210074173,10.758131379555376,3,2,Non-Malicious
11.654773514875968,0.0,3.2967043462186245,71.03781184645001,31.9832079559867,43.203819755608585,0.5938732391313508,4,4.472809770944932,97.0297538565975,34.18563581121773,1.2779433035812118,100.0,60.53248568891301,57.35355151599346,0.8119925929901772,14.025366200986069,0.9053540818283583,17.02799268822966,0,0,Smooth
24.383339231252517,78.38027622691,11.087888765038898,73.70660384931982,74.2241413011928,63.531785521085055,0.6035944490757653,5,10.140962475741897,66.42134011218714,78.45340965045315,9.206058458021303,21.288390473458893,82.45839087513951,110.2880210260474,0.38308911687736813,18.864462326541048,12.904328449587426,7.529243326285622,4,3,Malicious
44.91387913922369,64.33420901145088,17.52108907178786,80.55613798179331,84.45149627929791,76.53735582767506,0.9509345622168393,5,23.749915418310863,37.33572931393561,49.11158103137923,34.10081434027965,19.70983070457218,29.417238795090043,59.78508720292394,0.026209840613234937,30.573325469299544,14.383609203876295,29.870992923256875,4,2,Malicious
8.435560402721903,43.28587899885053,2.2511727698889237,84.82820565494902,43.974609498625064,56.641191051823185,0.2337850226361339,4,2.4500724123274313,90.41451664234617,44.71604063888758,1.5756568652951335,79.4543286276655,31.033543266219592,58.08462812540008,0.8151730305502939,13.398566971826579,0.36927931120919466,1.8002102652840777,1,1,Smooth
12.855934322035004,68.64892289719575,15.864763081633416,71.8883598605105,84.67992199040145,100.0,0.3435857457093935,4,10.2216005694364,60.00582720036215,62.95912242387999,3.3039944875409963,79.42830417962456,68.04092050363553,53.7586820813516,0.6747213983350723,4.753029120914325,2.867112137783584,10.034630341490391,2,2,Non-Malicious
44.782908619361514,72.10949104981967,9.59798858430033,71.626342984935,246.94404433511812,83.98313770882656,0.8902043933256414,6,27.800289279687828,73.66271877815656,67.36896475749181,11.918360069941937,18.588247760041853,88.42526569127631,48.02540746498803,0.43360752357309623,32.7194929941605,3.0871279313867612,44.11813442205135,4,7,Malicious
45.573134847353515,74.96840078861658,21.320012612467178,87.79200792548343,143.15530078572854,75.85769586247046,0.9290755597661948,7,25.732653114913965,23.67070928251707,84.02876321104826,21.215756774996976,51.46238597537101,23.595325100431136,94.3897398775181,0.6965200371545139,11.085934298026935,10.11011183823612,19.952629379973754,9,2,Malicious
16.44212792698083,78.8625559582913,5.450842631549588,45.68195566005208,96.31806019455993,83.51225623951203,0.6616532550766551,5,25.654157652258405,82.38119132472015,77.2308279674455,7.576006414329212,74.93572668083789,107.45480970997374,130.2837516684779,0.37533007734611606,32.07090919062353,8.609742858790167,5.934581412155118,5,7,Malicious
5.375319247296398,54.91776450662222,2.113830761420599,83.0423681146395,19.57359814858942,21.636027443578882,0.0,5,7.451300110503347,85.09106502391015,0.0,0.8130962872052903,72.52945532548908,50.78700945597149,40.47533638120363,0.9117236084462454,4.5565531419336,0.8102959247902212,5.051306181323572,2,0,Smooth
13.53645065026352,29.1603535210344,4.768231024820856,91.02588523662317,55.43211996299155,18.563584439213148,0.5273182362592223,3,2.041652181106315,65.38094365747762,51.393410250088834,2.094614657442659,91.7443771923715,66.78545349335063,43.257810689066005,0.5833098827897126,11.213424126824492,6.055012788906413,4.34276816069756,0,3,Smooth
29.7594349456487,29.583121593374674,22.908488865136878,77.95023211839703,54.76922369074475,54.155282709257925,0.5730916536920185,3,24.743184054678476,69.6985718191745,62.530957532120006,9.407215737622586,74.62004686289636,66.41670431790283,38.361846159734284,0.40800081667065036,14.498757282258786,8.90046151167261,19.680960600649005,0,3,Non-Malicious
3.881888440175422,63.301625847469246,5.685826413531032,100.0,7.516465976241743,1.809955543007223,0.26837706852746807,4,0.0,86.71749635038577,6.786372363846139,3.3477946615121703,75.01601221618783,45.77210792985752,87.12709759889053,0.9010109659415161,2.2960096619147627,1.1907781741927486,2.1220628911281834,0,0,Smooth
17.556752428059855,56.38008961293692,14.809418344485671,72.84333610180593,155.50357262067521,88.46548069675649,0.4592682331574054,7,13.419597738279805,8.432896270689476,79.40043810964434,19.67596567338871,29.274704585590214,42.298121874082305,51.389424325081926,0.25412150826954816,56.257576390477325,5.894352668276399,45.58591653349445,2,1,Malicious
15.101248721819719,95.44640449809349,3.623007975168643,100.0,165.08429815133331,89.74118176130118,0.677836121906831,6,24.85800496604288,55.05433461573221,44.399563830314314,36.88170374857325,34.60509368896449,90.41422081340474,14.089418069962498,0.5672744419026897,23.817371390926777,4.129728438604758,21.29619352560852,2,5,Malicious
18.969023765252548,70.23547210550325,18.884868216813928,76.56092245456638,54.57967485133594,83.64510794378663,0.5898726148556422,6,4.32353302789442,37.95327205889836,60.38248881356027,16.47580263107333,61.58085259844148,75.3187985781068,40.865847752788426,0.6646077939784103,13.114447965154913,2.8122494938827236,5.8388062386020785,3,3,Non-Malicious
7.712526671433522,28.444872953013885,7.604441262592296,96.56764139848119,38.525235262453094,43.101446277579335,0.379413365610224,5,3.5219769598325104,82.00235258012496,12.489170007744665,23.795014919444842,55.73185872250236,97.32301029153854,40.81766743877679,0.5201503777739797,18.443967057261915,7.716854405403918,27.20218619874814,7,2,Non-Malicious
6.414429184508501,45.45821677643766,2.2023432218947736,96.06996527002435,31.208253867172296,78.90256237716471,0.36823891492396515,2,4.626115441081151,84.49598925449621,29.15622171275949,6.733419232951521,92.11539347994565,32.0359446586051,59.314524487656186,0.8824212446300981,16.59430233526656,0.6651389728793669,9.743065212509375,0,0,Smooth
